"","id","name","popularity","followers.total","genres","type","total_num_songs","main_genre","degree","betweenness","eigenvector"
"1","6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran",97,90286453,"pop;uk pop","billboard",203,"pop",144,4291443.47248946,0.18907246505907
"2","66CXWjxzNUsdJxJ2JdwvnR","Ariana Grande",96,73968982,"dance pop;pop","billboard",151,"pop",87,2028155.32595732,0.183677877024065
"3","3TVXtAsR1Inumwj472S9r4","Drake",98,59867520,"canadian hip hop;canadian pop;hip hop;rap;toronto rap","billboard",251,"hip hop, rap",123,623913.727574887,0.557868191832873
"4","1uNFoZAHBGtllmzznpCI3s","Justin Bieber",98,54892045,"canadian pop;pop","billboard",203,"pop",123,1652099.8199766,0.327300554235281
"5","6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish",93,54782843,"art pop;electropop;pop","billboard",61,"pop",17,68037.0555136161,0.0213470047292648
"6","7dGJo4pcD2V6oG8kP0tJRR","Eminem",94,50817854,"detroit hip hop;hip hop;rap","billboard",311,"hip hop, rap",103,1583019.01434027,0.226716432194409
"7","06HL4z0CvFAxyc27GXpf02","Taylor Swift",100,47402350,"pop","billboard",400,"pop",39,524451.245317142,0.0279962428365905
"8","5pKCCKE2ajJHZ9KAiaK11H","Rihanna",91,46460543,"barbadian pop;dance pop;pop;pop rap;urban contemporary","billboard",389,"hip hop, rap",139,1704043.18829851,0.214001378095842
"9","3Nrfpe0tUJi4K4DXYWgMUX","BTS",97,43579619,"k-pop;k-pop boy group","billboard",301,"pop",38,182039.009373441,0.0627231343498305
"10","4q3ewBCX7sLwd24euuV69X","Bad Bunny",99,41573896,"latin;reggaeton;trap latino","billboard",144,"latin",131,715834.283322713,0.175557858705957
"11","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd",97,40171197,"canadian contemporary r&b;canadian pop;pop","billboard",165,"jazz, soul, r&b",72,1008003.16907395,0.297544988035104
"12","1dfeR4HaWDbWqFHLkxsg1d","Queen",90,38873187,"classic rock;glam rock;rock","billboard",562,"rock",11,109217.720764491,0.000487707980556503
"13","53XhwfbYqKCa1cC15pYq2q","Imagine Dragons",92,37506240,"modern rock;rock","billboard",131,"rock",36,537281.137397014,0.0810922154788735
"14","0du5cEVh5yTK9QJze8zA0C","Bruno Mars",93,36780072,"dance pop;pop","billboard",75,"pop",39,259758.022967267,0.0980281421514362
"15","7n2wHs1TKAczGzO7Dd2rGr","Shawn Mendes",89,35911074,"canadian pop;dance pop;pop;viral pop","billboard",112,"pop",25,82783.8456009545,0.0296272902204765
"16","246dkjvS1zLTtiykXe5h60","Post Malone",92,35401796,"dfw rap;melodic rap;rap","billboard",71,"hip hop, rap",57,160416.711345692,0.316163648415503
"17","04gDigrS5kc9YWfZHwBETP","Maroon 5",89,34543289,"pop;pop rock","billboard",211,"rock",66,753155.564337746,0.120329005003813
"18","15UsOTVnJzReFVN1VCnxy4","XXXTENTACION",92,33493927,"emo rap;miami hip hop","billboard",125,"hip hop, rap",65,704572.044352584,0.11010744111843
"19","4gzpq5DPGxSnKTe4SA8HAU","Coldplay",93,33400991,"permanent wave;pop","billboard",262,"pop",38,266631.602299362,0.0469803761065759
"20","64KEffDW9EtZ1y2vBYgq8T","Marshmello",87,32832857,"brostep;dance pop;edm;pop;pop dance;progressive electro house","billboard",163,"edm, techno, house",158,1970482.48882844,0.249180027966582
"21","4dpARuHxo51G3z768sgnrY","Adele",96,32648847,"british soul;pop;pop soul;uk pop","billboard",72,"jazz, soul, r&b",7,13019.1430099618,0.00102189025309112
"22","0C8ZW7ezQVs4URX5aX7Kqx","Selena Gomez",86,32199486,"dance pop;pop;post-teen pop","billboard",125,"pop",68,509173.979072504,0.0894312195776602
"23","7vk5e3vY1uw9plTHJAMwjN","Alan Walker",85,32003685,"electro house","non_billboard",NA,"edm, techno, house",15,66914.3845519742,0.0228225455268061
"24","1vyhD5VmyZ7KMfW5gqLgo5","J Balvin",94,31627478,"latin;reggaeton;reggaeton colombiano;trap latino","billboard",245,"latin",211,4932467.25364125,0.411518269422663
"25","6M2wZ9GZgrQXHCFfjv46we","Dua Lipa",94,31031150,"dance pop;pop;uk pop","billboard",236,"pop",148,2567289.48755736,0.106999238979505
"26","1i8SpTcr7yvPOmcqrbnVXY","Ozuna",91,30681975,"latin;puerto rican pop;reggaeton;trap latino","billboard",200,"latin",156,1190364.75080163,0.171918036710849
"27","6vWDO969PvNqNYHIOW5v0m","Beyoncé",87,29914603,"dance pop;pop;r&b","billboard",339,"jazz, soul, r&b",173,3086023.2403642,0.14225928429932
"28","1r4hJ1h58CWwUQe3MxPuau","Maluma",90,28956689,"latin;reggaeton;reggaeton colombiano;trap latino","billboard",177,"latin",132,1347968.7000378,0.155472632347619
"29","41MozSoPIsD1dJM0CLPjZF","BLACKPINK",85,27260077,"k-pop;k-pop girl group","billboard",91,"pop",10,72142.6897228775,0.0096837642841712
"30","4VMYDCV2IEDYJArk749S6m","Daddy Yankee",89,25355030,"latin;latin hip hop;reggaeton;trap latino","billboard",252,"latin",132,1314369.77612589,0.152537957836076
"31","4nDoRrQiYLoBzwC5BhVJzF","Camila Cabello",86,24850362,"dance pop;pop;post-teen pop","billboard",57,"pop",48,367558.32191384,0.115127924482054
"32","4AK6F7OLvEQ5QYCBNiQWHq","One Direction",88,24329460,"boy band;pop;post-teen pop;talent show","billboard",72,"pop",13,73008.9827555856,0.00316220448495434
"33","1Cs0zKBU1kc0i8ypK3B9ai","David Guetta",91,23641548,"big room;dance pop;edm;pop;pop dance;pop rap","billboard",768,"edm, techno, house",452,9570985.72403591,0.34365820321652
"34","0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj",90,23605237,"dance pop;hip pop;pop;pop rap;queens hip hop","billboard",192,"hip hop, rap",180,3017609.67372924,0.670849373954495
"35","3qm84nBOXUEQ2vnTfUTTFC","Guns N' Roses",82,23016027,"glam metal;hard rock;rock","billboard",NA,"rock",0,0,1.22558992036057e-18
"36","0EmeFodog0BfCgMzAIvKQp","Shakira",85,22876441,"colombian pop;dance pop;latin;latin pop;pop","billboard",238,"latin",50,498477.058304163,0.0470001929843677
"37","7CajNmpbOovFoOoasH2HaY","Calvin Harris",86,22399858,"dance pop;edm;electro house;house;pop;pop rap;progressive house;uk dance","billboard",286,"edm, techno, house",162,2248347.28489978,0.200504508493179
"38","5WUlDfRSoLAfcVSX1WnrxN","Sia",91,21911421,"australian dance;australian pop;pop","billboard",302,"pop",148,3402600.7483381,0.106698937072398
"39","711MCceyCBcFnzjGY4Q7Un","AC/DC",85,21828974,"australian rock;hard rock;rock","billboard",NA,"rock",0,0,1.22558992036057e-18
"40","3YQKmKGau1PzlVlkL1iodx","Twenty One Pilots",85,21701417,"modern rock;rock","billboard",112,"rock",6,88759.3178943873,1.85696780664012e-05
"41","4MCBfE4596Uoi2O4DtmEMz","Juice WRLD",97,21556065,"chicago rap;melodic rap","billboard",114,"hip hop, rap",55,122645.393968296,0.180720747728748
"42","3WrFJ7ztbogyGnTHbHJFl2","The Beatles",90,21552128,"beatlesque;british invasion;classic rock;merseybeat;psychedelic rock;rock","billboard",NA,"rock",1,0,0.000371107049327138
"43","6S2OmqARrzebs0tKUEyXyp","Demi Lovato",84,21324022,"dance pop;pop;post-teen pop","billboard",213,"pop",68,747873.429657966,0.0886507534273503
"44","3fMbdgg4jU18AjLCKBhRSm","Michael Jackson",85,21149352,"pop;r&b;soul","billboard",237,"jazz, soul, r&b",37,405157.287927471,0.0391767749318139
"45","1vCWHaC5f2uS3yhpwWbIA6","Avicii",85,21142510,"dance pop;edm;pop;pop dance","billboard",286,"edm, techno, house",166,2676198.80825454,0.0365924779612588
"46","6XyY86QOPPrYVGvF9ch6wz","Linkin Park",87,20789363,"alternative metal;nu metal;post-grunge;rap metal","billboard",313,"rock",62,919690.937265356,0.0393176339583468
"47","790FomKkXshlbRYZFtlgla","KAROL G",89,20761578,"latin;reggaeton;reggaeton colombiano;trap latino","billboard",89,"latin",90,738531.760780813,0.150189621563927
"48","1HY2Jd0NmPuamShAr6KMms","Lady Gaga",88,20518307,"art pop;dance pop;pop","billboard",338,"pop",155,3096449.40225246,0.0589151520818282
"49","6jJ0s89eD6GaHleKKya26X","Katy Perry",88,20231243,"dance pop;pop;post-teen pop","billboard",163,"pop",90,998621.264293875,0.0912907062828213
"50","2ye2Wgw4gimLv2eAKyk1NB","Metallica",84,19970144,"hard rock;metal;old school thrash;rock;thrash metal","billboard",348,"rock",74,5469642.89441123,0.0161235626287279
"51","2R21vXR83lH98kGeO99Y66","Anuel AA",91,19908414,"latin;reggaeton;reggaeton flow;trap boricua;trap latino","billboard",153,"latin",109,538959.560527144,0.124826071298526
"52","0Y5tJX1MQlPlqiwlOH1tJY","Travis Scott",93,19404021,"rap;slap house","billboard",99,"edm, techno, house",112,774124.803672812,0.45487696420145
"53","2YZyLoL8N0Wb9xBt1NhZWg","Kendrick Lamar",90,18996425,"conscious hip hop;hip hop;rap;west coast rap","billboard",123,"hip hop, rap",109,1547008.78935195,0.367997183354979
"54","4kYSro6naA4h99UJvo89HB","Cardi B",86,18861664,"dance pop;pop;pop rap;rap","billboard",69,"hip hop, rap",81,527430.19568714,0.197288491534668
"55","69GGBxA162lTqCwzJG5jLp","The Chainsmokers",84,18655580,"dance pop;edm;electropop;pop;pop dance;tropical house","billboard",183,"edm, techno, house",157,1775067.19812359,0.0626636765085617
"56","2wY79sveU1sp5g7SokKOiI","Sam Smith",88,18424423,"dance pop;pop;uk pop","billboard",112,"pop",77,766938.211474592,0.0431100664210282
"57","5ZsFI1h6hIdQRw2ti0hz81","ZAYN",81,18411540,"dance pop;pop;post-teen pop;uk pop","billboard",78,"pop",31,234458.595738737,0.053668998827737
"58","6KImCVD70vtIoJWnq6nGn3","Harry Styles",87,18339888,"pop","billboard",NA,"pop",0,0,1.22558992036057e-18
"59","07YUOmWljBTXwIseAUd9TW","Sebastian Yatra",86,17677748,"colombian pop;latin;reggaeton colombiano","non_billboard",NA,"latin",13,132681.983044388,0.0109647775466044
"60","0L8ExT028jH3ddEcZwqJJ5","Red Hot Chili Peppers",85,17291063,"alternative rock;funk metal;funk rock;permanent wave;rock","billboard",222,"jazz, soul, r&b",5,88734,4.92465970381594e-09
"61","5YGY8feqx7naU7z4HrwZM6","Miley Cyrus",86,16970071,"dance pop;pop;post-teen pop","billboard",149,"pop",62,1245715.05700915,0.066470349279003
"62","1mYsTxnqsietFxj1OgoGbG","A.R. Rahman",80,16881570,"desi pop;filmi;modern bollywood","non_billboard",NA,"pop",2,2954.69233714092,0.0004558553798453
"63","26VFTg2z8YR0cCuwLzESi2","Halsey",87,16746261,"dance pop;electropop;etherpop;indie poptimism;pop","billboard",127,"pop",70,899795.215510325,0.0913479650691269
"64","0y59o4v8uw5crbN9M3JiL1","Badshah",78,16670281,"desi hip hop;desi pop;desi trap;haryanvi pop;modern bollywood","non_billboard",NA,"hip hop, rap",3,0,0.013617993458489
"65","0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd",83,16091577,"album rock;art rock;classic rock;progressive rock;psychedelic rock;rock;symphonic rock","billboard",426,"rock",1,0,1.10847571951794e-18
"66","5K4W6rqBFWDnAN6FQUkS6x","Kanye West",95,16011935,"chicago rap;rap","billboard",274,"hip hop, rap",149,1869882.17536669,0.520304154978031
"67","1elUiq4X7pxej6FRlrEzjM","Jorge & Mateus",85,15923576,"sertanejo;sertanejo universitario","non_billboard",NA,"other/unknown",1,0,0.000175553519797051
"68","1SupJlEpv7RS2tPNRaHViT","Nicky Jam",87,15908916,"latin;latin hip hop;reggaeton;trap latino","billboard",224,"latin",166,1418212.9369131,0.134093261229253
"69","487N2T9nIPEHrlTZLL3SQs","Zé Neto & Cristiano",84,15437126,"sertanejo;sertanejo universitario","non_billboard",NA,"other/unknown",1,0,0.00089430064512226
"70","6l3HvQ5sa6mXTsMTB19rO5","J. Cole",90,15424187,"conscious hip hop;hip hop;north carolina hip hop;rap","billboard",167,"hip hop, rap",90,659361.968656113,0.27701320447756
"71","60d24wfXkVzDSfLS6hyCjZ","Martin Garrix",82,15299987,"dance pop;dutch edm;edm;electro house;pop;pop dance;progressive house;tropical house","billboard",216,"edm, techno, house",153,1291091.74720736,0.0749722519255175
"72","7bXgB6jMjp9ATFy66eO08Z","Chris Brown",91,15117239,"dance pop;pop;pop rap;r&b;rap","billboard",294,"jazz, soul, r&b",239,3427287.96333702,0.803427063111709
"73","00FQb4jTyendYWaN8pK0wa","Lana Del Rey",88,14922201,"art pop;pop","billboard",198,"pop",79,1228853.09877532,0.0194961759334418
"74","6VuMaDnrHyPL1p4EHjYLi7","Charlie Puth",82,14846516,"dance pop;pop;viral pop","billboard",100,"pop",69,547806.780931084,0.129183534512612
"75","6LuN9FCkKOj5PcnpouEgny","Khalid",90,14730418,"pop;pop r&b","billboard",110,"jazz, soul, r&b",116,1849598.65449701,0.278942223092091
"76","3vQ0GE3mI0dAaxIMYe5g7z","Paulo Londra",80,14429190,"argentine hip hop;trap argentino;trap latino","non_billboard",NA,"latin",2,752.994490675171,0.00449672195877877
"77","6olE6TJLqED3rqDCT0FyPh","Nirvana",84,14310681,"alternative rock;grunge;permanent wave;rock","billboard",NA,"rock",0,0,1.22558992036057e-18
"78","5cj0lLjcoR7YOSnhnX0Po5","Doja Cat",95,13966217,"dance pop;pop","billboard",75,"pop",54,266993.618323175,0.148985379682274
"79","5lwmRuXgjX8xIwlnauTZIP","Romeo Santos",83,13884627,"bachata;latin","billboard",92,"latin",37,373612.74335986,0.0356142391864311
"80","1l8Fu6IkuTP0U5QetQJ5Xt","Fifth Harmony",74,13717576,"dance pop;girl group;pop;post-teen pop;talent show","billboard",64,"pop",15,82744.7522197012,0.0501593901320452
"81","2C6i0I5RiGzDKN9IAF8reh","Banda MS de Sergio Lizárraga",84,13521665,"banda;norteno;regional mexican","non_billboard",NA,"latin",3,24425.6124726621,0.0114764923092819
"82","7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys",87,13407771,"garage rock;permanent wave;rock;sheffield indie","billboard",133,"rock",2,1,2.76050084773023e-18
"83","28gNT5KBp7IjEOQoevXf9N","Camilo",87,13124787,"colombian pop;reggaeton colombiano","non_billboard",NA,"latin",8,36574.8253916524,0.011050427983027
"84","5Pwc4xIPtQLFEnJriah9YJ","OneRepublic",85,12932018,"dance pop;piano rock;pop;pop rock","billboard",162,"rock",42,335475.951197957,0.0110056780495655
"85","7oPftvlwr6VrsViSDV7fJY","Green Day",83,12891155,"permanent wave;punk","billboard",293,"rock",5,33116.5230960312,0.000628827622286031
"86","4O15NlyKLIASxsJ0PrXPfz","Lil Uzi Vert",91,12620572,"melodic rap;philly rap;rap;trap","billboard",106,"hip hop, rap",68,439522.472231077,0.287736940255442
"87","1KCSPY1glIKqW2TotWuXOR","P!nk",84,12394063,"dance pop;pop","billboard",215,"pop",68,729806.604151719,0.0345399181977899
"88","63yrD80RY3RNEM2YDpUpO8","Melanie Martinez",84,12332617,"alt z;electropop;pop","billboard",69,"pop",22,236075.193300156,0.000844227565969428
"89","1McMsnEElThX1knmY4oliG","Olivia Rodrigo",92,12127198,"pop","billboard",31,"pop",5,10,6.08218678057555e-18
"90","6oMuImdp5ZcFhWP0ESe6mG","Migos",83,12018531,"atl hip hop;hip hop;pop rap;rap;trap","billboard",288,"hip hop, rap",98,501478.334873454,0.441198435421606
"91","7n2Ycct7Beij7Dj7meI4X0","TWICE",87,11858041,"k-pop;k-pop girl group","billboard",257,"pop",5,66598.438207156,0.00149434775009806
"92","1ZwdS5xdxEREPySFridCfh","2Pac",82,11815466,"g funk;gangster rap;hip hop;rap;west coast rap","billboard",388,"jazz, soul, r&b",187,2864067.45147468,0.106053794955925
"93","329e4yvIujISKGKz1BZZbO","Farruko",92,11754578,"latin;reggaeton;trap latino","billboard",316,"latin",256,3526818.74806704,0.176822509092001
"94","36QJpDe2go2KgaRleHCDTp","Led Zeppelin",81,11636079,"album rock;classic rock;hard rock;rock","billboard",NA,"rock",0,0,1.22558992036057e-18
"95","31TPClRtHm23RisEBtV3X7","Justin Timberlake",83,11539103,"dance pop;pop","billboard",140,"pop",80,981678.436121545,0.156665077078894
"96","7Ey4PD4MYsKc5I2dolUwbH","Aerosmith",79,11417638,"album rock;classic rock;hard rock;rock","billboard",264,"rock",2,242.833644211696,0.000226221750445506
"97","55Aa2cqylxrFIXC767Z865","Lil Wayne",90,11337555,"hip hop;new orleans rap;pop rap;rap;trap","billboard",621,"hip hop, rap",298,5588450.37457699,0.972306561029129
"98","22bE4uQ6baNwSHPVcDxLCe","The Rolling Stones",82,11200217,"british invasion;classic rock;rock","billboard",537,"rock",25,335900.431721239,0.00160214069784978
"99","2DlGxzQSjYe5N6G9nkYghR","Jennifer Lopez",80,11158574,"dance pop;pop;pop rap;urban contemporary","billboard",257,"hip hop, rap",93,2536648.26530404,0.167691355589789
"100","20JZFwl6HVl6yg8a4H3ZqK","Panic! At The Disco",82,11100388,"modern rock","billboard",117,"rock",11,67786.039978679,0.00189296802309432
"101","6JL8zeS1NmiOftqZTRgdTz","Meghan Trainor",84,11064397,"dance pop;hip pop;pop;post-teen pop","billboard",121,"pop",52,1202529.17865925,0.0740285466057549
"102","7FNnA9vBm6EKceENgCGRMb","Anitta",83,11027550,"funk carioca;funk pop;pagode baiano;pop nacional","non_billboard",NA,"jazz, soul, r&b",20,67259.4371474002,0.0732508481739061
"103","1RyvyyTE3xzB2ZywiAwp0i","Future",91,10981871,"atl hip hop;hip hop;pop rap;rap;southern hip hop;trap","billboard",444,"hip hop, rap",226,2467659.98659545,0.852555696958572
"104","0NGAZxHanS9e0iNHpR8f2W","Alok",84,10919642,"electro house;pop nacional;slap house","non_billboard",NA,"edm, techno, house",13,241551.756070261,0.0181576027616832
"105","4obzFoKoKRHIphyHzJ35G3","Becky G",83,10825868,"dance pop;latin;latin pop;latin viral pop;pop;rap latina;reggaeton;trap latino","billboard",89,"latin",102,719272.995631416,0.139867156204511
"106","1URnnhqYAYcrqrcwql10ft","21 Savage",89,10583567,"atl hip hop;rap;trap","billboard",158,"hip hop, rap",103,559552.989058667,0.3820926569659
"107","07YZf4WDAMNwqr4jfgOZ8y","Jason Derulo",86,10548535,"dance pop;pop;pop rap;post-teen pop","billboard",213,"hip hop, rap",123,1895945.41388677,0.196986582410956
"108","7qG3b048QCHVRO5Pv1T5lw","Enrique Iglesias",80,10531392,"dance pop;latin;latin pop;mexican pop;pop","billboard",292,"latin",125,1947653.02648344,0.0791859617252561
"109","13ubrt8QOOCPljQ2FL1Kca","A$AP Rocky",86,10404978,"east coast hip hop;hip hop;rap;trap","billboard",88,"hip hop, rap",103,1521020.18676489,0.337071273562033
"110","0X2BH1fck6amBIoJhDVmmJ","Ellie Goulding",82,10326412,"dance pop;edm;electropop;indietronica;metropopolis;pop;uk pop","billboard",195,"edm, techno, house",105,2098480.83184819,0.0762678238793748
"111","137W8MRPWKqSmrBGDBFSop","Wiz Khalifa",87,10319558,"dance pop;hip hop;pittsburgh rap;pop rap;rap;southern hip hop;trap","billboard",416,"hip hop, rap",225,5148353.65685706,0.679158659760847
"112","58lV9VcRSjABbAbfWS6skp","Bon Jovi",81,10241941,"glam metal;rock","billboard",269,"rock",11,91520.6336280688,0.000311032202493408
"113","2QsynagSdAqZj3U9HgDzjD","Bob Marley & The Wailers",81,10218069,"reggae;roots reggae","billboard",465,"other/unknown",90,1923160.38010256,0.036377114776421
"114","26dSoYclwsYLMAKD3tpOr4","Britney Spears",85,10216257,"dance pop;pop;post-teen pop","billboard",190,"pop",82,851826.251579601,0.0264123205950394
"115","4V8Sr092TqfHkfAA5fXXqG","Luis Fonsi",79,9924502,"latin;latin pop;puerto rican pop","billboard",236,"latin",86,1093052.71693415,0.0654189692400245
"116","3e7awlrlDSwF3iM0WBjGMp","Little Mix",84,9907398,"dance pop;girl group;pop;post-teen pop;talent show;uk pop","billboard",131,"pop",62,390764.946863137,0.0673279769392748
"117","77ziqFxp5gaInVrF2lj4ht","Sech",89,9842618,"latin;panamanian pop;reggaeton;trap latino","billboard",119,"latin",82,413816.924361485,0.10684873697808
"118","2wUjUUtkb5lvLKcGKsKqsR","Alessia Cara",81,9769653,"canadian contemporary r&b;canadian pop;dance pop;electropop;pop;post-teen pop","billboard",126,"jazz, soul, r&b",63,875332.05303779,0.0403100112509288
"119","1Xylc3o4UrD53lo9CvFvVg","Zara Larsson",79,9585990,"dance pop;edm;electropop;pop;pop dance;post-teen pop;scandipop;swedish electropop;swedish pop;tropical house","billboard",142,"edm, techno, house",62,557562.259306006,0.0680686649695917
"120","0XwVARXT135rw8lyw1EeWP","Christian Nodal",85,9556452,"mariachi;nuevo regional mexicano;ranchera;regional mexican","billboard",53,"latin",12,72620.9648872577,0.000831759036315179
"121","2gsggkzM5R49q6jpPvazou","Jessie J",77,9423783,"dance pop;pop;pop rap;post-teen pop","billboard",141,"hip hop, rap",50,423033.593230413,0.0739856356277575
"122","7jy3rLJdDQY21OgRLCZ9sD","Foo Fighters",80,9408172,"alternative metal;alternative rock;modern rock;permanent wave;post-grunge;rock","billboard",195,"rock",2,22185,0.000106880043663577
"123","3DiDSECUqqY1AuBP8qtaIa","Alicia Keys",82,9350555,"hip pop;neo soul;pop;r&b;urban contemporary","billboard",206,"jazz, soul, r&b",78,1440839.16132061,0.157877245019683
"124","23zg3TcAtWQy7J6upgbUnj","Usher",83,9313609,"atl hip hop;contemporary r&b;dance pop;pop;r&b;south carolina hip hop;urban contemporary","billboard",206,"jazz, soul, r&b",119,1778554.48265908,0.299234795471869
"125","4UXqAaa6dQYAk18Lv7PEgX","Fall Out Boy",82,9229731,"emo;modern rock;rock","billboard",220,"rock",66,884975.516867548,0.0808368468138006
"126","51Blml2LZPmy7TTiAg47vQ","U2",82,9208121,"irish rock;permanent wave;rock","billboard",370,"rock",91,2149034.01143728,0.022145249042955
"127","5f7VJjfbwm532GiveGC0ZK","Lil Baby",93,9159616,"atl hip hop;atl trap;rap;trap","billboard",165,"hip hop, rap",131,964098.647406821,0.419127570208055
"128","5rQoBDKFnd1n6BkdbgVaRL","Guru Randhawa",73,9136372,"desi hip hop;desi pop;modern bollywood","non_billboard",NA,"hip hop, rap",1,0,0.00355994537755742
"129","0c173mlxpT3dSFRgMO8XPh","Big Sean",84,9129892,"detroit hip hop;hip hop;pop;pop rap;rap;southern hip hop;trap","billboard",143,"hip hop, rap",141,1290486.84630676,0.634157356163101
"130","4IWBUUAFIplrNtaOHcJPRM","James Arthur",84,9123768,"pop;talent show;uk pop","billboard",122,"pop",60,528141.4331826,0.0690065560222376
"131","4GNC7GD6oZMSxPGyXy4MNB","Lewis Capaldi",83,9055232,"pop;uk pop","billboard",42,"pop",9,111269.892236859,0.0019664020816245
"132","0TnOYISbd1XYRBk9myaseg","Pitbull",86,8977460,"dance pop;latin;miami hip hop;pop;pop rap","billboard",539,"latin",323,5271548.43879659,0.260413495641345
"133","1zNqDE7qDGCsyzJwohVaoX","Anne-Marie",82,8910832,"dance pop;pop;post-teen pop;tropical house;uk pop","billboard",122,"edm, techno, house",92,511246.590751443,0.0628618719458081
"134","5pUo3fmmHT8bhCyHE52hA6","Liam Payne",76,8862614,"dance pop;pop;post-teen pop","billboard",56,"pop",39,177039.537761201,0.04969060626251
"135","163tK9Wjr9P9DmM0AVK7lm","Lorde",81,8813616,"art pop;electropop;metropopolis;nz pop;pop","billboard",55,"pop",9,34921.3159753858,0.0118458707071241
"136","4r63FhuTkUYltbVAg5TQnk","DaBaby",90,8796005,"north carolina hip hop;rap;trap","billboard",125,"hip hop, rap",79,310632.89364747,0.335569424899228
"137","0eDvMgVFoNV3TpwtrVCoTj","Pop Smoke",89,8733183,"brooklyn drill","billboard",82,"hip hop, rap",57,127587.069728305,0.237994362753381
"138","0tmwSHipWxN12fsoLcFU3B","Manuel Turizo",84,8718247,"colombian pop;latin;latin pop;reggaeton;reggaeton colombiano;trap latino","non_billboard",NA,"latin",10,7700.68892539333,0.0173214901720559
"139","3cjEqqelV9zb4BYE3qDQ4O","EXO",76,8695711,"k-pop;k-pop boy group","billboard",244,"pop",1,0,1.5403585963924e-18
"140","2h93pZq0e7k5yf4dywlkpM","Frank Ocean",85,8693744,"alternative r&b;hip hop;lgbtq+ hip hop;neo soul;pop","billboard",47,"jazz, soul, r&b",13,18863.2853958882,0.0311136088211921
"141","73sIBHcqh3Z3NyqHKZ7FOL","Childish Gambino",81,8664062,"atl hip hop;hip hop;pop;pop rap;rap","billboard",92,"hip hop, rap",22,133010.719256753,0.0346166601653039
"142","7jVv8c5Fj3E9VhNjxT4snq","Lil Nas X",92,8625662,"lgbtq+ hip hop;pop","billboard",34,"hip hop, rap",23,109390.917044945,0.0558784755316523
"143","1mcTU81TzQhprhouKaTkpq","Rauw Alejandro",94,8568973,"puerto rican pop;trap latino","billboard",170,"latin",152,1251924.20377312,0.100737893155797
"144","4tZwfgrHOc3mvqYlEYSvVi","Daft Punk",83,8501715,"electro;filter house","billboard",198,"edm, techno, house",32,678589.976470968,0.0109139851019093
"145","3PhoLpVuITZKcymswpck5b","Elton John",91,8464733,"glam rock;mellow gold;piano rock","billboard",1155,"rock",115,3743487.63029413,0.06689333711053
"146","2kCcBybjl3SAtIcwdWpUe3","Lil Peep",88,8416227,"emo rap;lgbtq+ hip hop","billboard",101,"hip hop, rap",31,544206.373046852,0.0353464400478084
"147","0eecdvMrqBftK0M1VKhaF4","CNCO",75,8415656,"boy band;latin;latin pop;reggaeton","billboard",74,"latin",23,40268.356415273,0.0222486676944924
"148","0jnsk9HBra6NMjO2oANoPY","Flo Rida",82,8360302,"dance pop;miami hip hop;pop;pop rap","billboard",334,"hip hop, rap",223,3465261.47922944,0.209473060352088
"149","0b1sIQumIAsNbqAoIClSpy","j-hope",66,8345756,"k-pop;k-rap","billboard",8,"hip hop, rap",2,775.312438106125,0.00192411510822355
"150","3BmGtnKgCSGYIUhmivXKWX","Kelly Clarkson",86,8335903,"dance pop;pop;post-teen pop;talent show","billboard",333,"pop",88,1205971.73666137,0.0194511527079891
"151","3q7HBObVc0L8jNeTe5Gofh","50 Cent",85,8225573,"east coast hip hop;gangster rap;hip hop;pop rap;queens hip hop;rap","non_billboard",NA,"hip hop, rap",21,77582.8591517565,0.0904646720026954
"152","0p4nmQO2msCgU4IF37Wi3j","Avril Lavigne",81,8191711,"canadian pop;candy pop;dance pop;pop;post-teen pop","billboard",93,"pop",13,151195.888856683,0.018832237213524
"153","5Rl15oVamLq7FbSb0NNBNy","5 Seconds of Summer",82,8150971,"boy band;dance pop;electropop;pop;post-teen pop","billboard",158,"pop",29,354772.422249473,0.0174451477322778
"154","1Hsdzj7Dlq2I7tHP7501T4","Niall Horan",81,8081098,"dance pop;pop;post-teen pop","billboard",54,"pop",23,152055.699902198,0.0196115189571581
"155","3AA28KZvwAUcZuOKwyblJQ","Gorillaz",83,8046176,"alternative hip hop","billboard",229,"hip hop, rap",96,1460751.17921731,0.0431574843864541
"156","7wlFDEWiM5OoIAt8RSli8b","YoungBoy Never Broke Again",87,8011511,"baton rouge rap;trap","billboard",333,"hip hop, rap",62,312893.20010112,0.270783584727452
"157","5he5w2lnU9x7JFhnwcekXX","Skrillex",82,7957134,"brostep;complextro;edm;electro","billboard",161,"edm, techno, house",171,2587127.53211643,0.221852011956231
"158","05fG473iIaoy82BF1aGhL8","Slipknot",81,7910725,"alternative metal;nu metal;rap metal","billboard",NA,"rock",0,0,1.22558992036057e-18
"159","3wyVrVrFCkukjdVIdirGVY","Lil Pump",72,7865550,"emo rap;miami hip hop;rap;trap","billboard",71,"hip hop, rap",58,190429.719044975,0.243448059682472
