"","id","name","popularity","followers.total","genres","type","total_num_songs"
"3766","1wdKQeNoMSL51JS2R66GSp","K-illa",10,28,"0","non_billboard",0
"3767","5s00IszdOGH915TjE7M3op","Rhilthy Rich",9,9,"0","non_billboard",0
"3768","4LaaKZr2GBlv4w2TykS1bZ","Don Tre",4,258,"0","non_billboard",0
"3769","36r9WGVxYzuO8YE3kkjbTF","Shortie Duwop",1,4,"0","non_billboard",0
"3770","1FmP1StnOxmJ0SGEphxs5F","Preem",13,13,"0","non_billboard",0
"3771","7fJpPNIfiCquB6WS54obHl","Kelz",16,128,"0","non_billboard",0
"3772","01L44yiVRL26vEIfcXYfXR","Ty Illa",1,1,"0","non_billboard",0
"3773","1XLkCvjeKKoD7zaem896J7","Kerri Staxx",1,0,"0","non_billboard",0
"3774","7qJ1xKvLEpvMVUtZ4Au6kn","A1",4,108,"0","non_billboard",0
"3775","4pIPq8enE0m5xTmQzueN58","Baca Stunna",3,5,"0","non_billboard",0
"3776","35cJT1IMCFHLeKiPcSpequ","DJ.Fresh",40,6644,"west coast trap","non_billboard",0
"3777","4sBb9poDJRrHCZEVRkF2k0","Noble of the Outlawz",0,14,"0","non_billboard",0
"3778","4TftIY06sTVxKdccj6tI9a","D Stax",2,17,"0","non_billboard",0
"3779","2MNKomNqiSV0L3FDhR9eeX","Freddy B",2,129,"0","non_billboard",0
"3780","4bbKZi7t8CaAYqrpe37asy","Shaun Sloan",35,3143,"philly rap","non_billboard",0
"3781","0zrS3RvWbS8yuxkyqwf4yT","Jent",24,65,"0","non_billboard",0
"3782","33VENhd4NxUxZztcOX7KP2","Pacman da Gunman",43,27350,"cali rap;west coast trap","non_billboard",0
"3783","4DTRY3LBAV2LvLVrmdmR6s","Voices for Change",28,1001,"0","non_billboard",0
"3784","2Xs5d841h62itOX9RuPjk2","Saviii 3rd",43,28213,"cali rap;west coast trap","non_billboard",0
"3785","0h0C8mMT21p0Ixq6qO1UMH","$tupid Young",57,87102,"asian american hip hop;cali rap;west coast trap","non_billboard",0
"3786","27K90CLO85isa1wds9o3HT","Liife",24,5592,"0","non_billboard",0
"3787","5ayK4vmpLgBaKsQK7gHPiZ","Kay Nine Tha Boss",11,2766,"0","non_billboard",0
"3788","30R1YXGc30QSZVnKukRdJZ","Frost4eva",22,83,"0","non_billboard",0
"3789","7DtwlgUSA5Cad5OasxlQoT","SpenDoe",28,344,"0","non_billboard",0
"3790","316cPrVpf18LLtyZm7fn3y","Telly Mac",22,1118,"0","non_billboard",0
"3791","0lmXPB7J0TSEEEsUKlSF22","SG ALI",21,710,"0","non_billboard",0
"3792","1dZdd4uleOGer6HoYZq62D","Omar Kadir",36,8979,"trap soul","non_billboard",0
"3793","5HUgqwr2kjAF5RJ62lS9Gw","Westside Tut",29,1584,"0","non_billboard",0
"3794","0dT2U2jUx6OmKlyeQOH8AK","ShooterGang Kony",60,78429,"cali rap;detroit trap;west coast trap","non_billboard",0
"3795","6UdOCCWETv6XwIwwtmQSXl","Thiswae",9,462,"0","non_billboard",0
"3796","7upMH0XwohwltGvgu2xmlT","Sir V Wood",6,227,"0","non_billboard",0
"3797","3tQx1LPXbsYjE9VwN1Peaa","Marc E. Bassy",72,373930,"alternative r&b;pop;pop rap;r&b","non_billboard",0
"3798","3FJITHkBzO9L7yEibfB8KW","Hydrolic West",32,2428,"0","non_billboard",0
"3799","5rVzc3CxM2vxIxf95AQnOk","Arsonal",12,18,"0","non_billboard",0
"3800","2v4JjFwbhEkHnXQdMPpyon","Lucky Luciano",45,66252,"chicano rap;houston rap;latin hip hop;texas latin rap","non_billboard",0
"3801","5OHfcsZ8fneKjS64QqFST0","Damedot",48,47641,"detroit trap","non_billboard",0
"3802","3kyiBpRxBKxg9zOYOntRxK","Godholly",12,147,"0","non_billboard",0
"3803","7f8mwlyhxgM55w4UaCjX7e","Bee Boie",3,78,"0","non_billboard",0
"3804","1l9MB9QHLcmvuI3wwiWCkB","KUR",37,29629,"philly drill;philly rap","non_billboard",0
"3805","4fTiDsKeTqnvosYA2K7cCS","K-Red",0,51,"0","non_billboard",0
"3806","5INs9JhfOXZoFB8F2KiJKw","Joseph Kay",30,620,"0","non_billboard",0
"3807","6vpFgmwza08iuR0RDEH50w","Ca$hlord Mess",2,10,"0","non_billboard",0
"3808","6BpfRDxrqSqAyoJctR5JyY","DARKO",22,10007,"0","non_billboard",0
"3809","1S7cZ5noexkl4qxOsGEYhp","Evante",10,252,"0","non_billboard",0
"3810","76Sv0bnjRXboZvfdMGiG1I","Matt Blaque",30,1622,"oakland hip hop","non_billboard",0
"3811","0FtsMKmZEq8fBWqdSOWtqp","03 Greedo",65,294957,"cali rap;melodic rap;trap;underground hip hop;vapor trap","non_billboard",0
"3812","6PShv30XV4hrbXsH9sVNnV","Cuddy",20,1155,"0","non_billboard",0
"3813","3OAbeITakkY6SSDBX6fZWj","Missippi",15,161,"0","non_billboard",0
"3814","5XDJlfdfbGNJrOJJNxTcdq","Phora",66,732064,"deep underground hip hop;oc rap;pop r&b;r&b;sad rap","non_billboard",0
"3815","7MNEVabc4cs19CbzAFZmXz","Terrace Martin",64,95728,"alternative r&b;indie jazz;indie soul","non_billboard",0
"3816","1snN4cSdpQ343jjaMHGum1","Lit Soxx",10,603,"0","non_billboard",0
"3817","4N9SmugNuPc6pqjpWkaIel","D Lo",1,1,"0","non_billboard",0
"3818","7I7mQZVFRMG2p92ACzDMsP","Yung Millz",1,7,"0","non_billboard",0
"3819","1PI4WlIlSXjbueFblPqWnT","Blue Jeans",31,1064,"manila sound","non_billboard",0
"3820","5g1nLrv26uDFVllzpA2bsK","Ogeno",10,17,"0","non_billboard",0
"3821","3bqJZFHp1qf0V4iwgNQyDv","E Mozzy",2,20,"0","non_billboard",0
"3822","4YnkNwiZDA9ouGeSi4SO9p","Jr Patton",22,18,"0","non_billboard",0
"3823","66RHIKOKRkLgXtZko2i2Lr","Teddy Benson",20,311,"0","non_billboard",0
"3824","6Pxpga5YAp9cv9CUlIYyVw","Looselyric",3,12,"0","non_billboard",0
"3825","7F3YBdikZDwUnfRtKdyADf","Tha Gasman",0,4,"0","non_billboard",0
"3826","7e9lTgLWU4Pdg1v5UuK3wc","Magnolia Chop",26,4041,"bounce;new orleans rap","non_billboard",0
"3827","5L0n62BVUljSzKMLyMaFHR","Young Chop",35,95996,"chicago rap;drill","non_billboard",0
"3828","4wiLiQwY6Efw7nKGZkYQlT","AG Cubano",18,917,"0","non_billboard",0
"3829","57JVa2arbT41WF9qmi7C5E","Baby Gas",41,7767,"cali rap;west coast trap","non_billboard",0
"3830","75x9e9pQFsjpH8KHmCbTou","Uzzy Marcus",34,5426,"cali rap","non_billboard",0
"3831","6URqeXQCTx96prv67p04pT","O-Zone the Don",4,125,"0","non_billboard",0
"3832","6xB3rlX4yGBt1GDOu9SzMC","Shred Gang Boogz",8,451,"detroit trap","non_billboard",0
"3833","49kLqksYlsbkWzJbyrANdu","Yid",31,26469,"cali rap;west coast trap","non_billboard",0
"3834","1pzqBKGZJUdvVvfKxigr6t","Nasty Nano",4,135,"0","non_billboard",0
"3835","41xhN6z7ii7PVgJlet7aun","Hidrolic West",4,167,"0","non_billboard",0
"3836","4sfpwybxbvBBio0eOkESLG","P3",28,4492,"ohio hip hop","non_billboard",0
"3837","5CjDymayMeJYsq2qACbwP9","Hus Mozzy",13,8339,"0","non_billboard",0
"3838","7tycJ8FDKH2GES20CnUa4D","GT Garza",41,16628,"chicano rap;houston rap;texas latin rap","non_billboard",0
"3839","378ItW2hUjlhgI3a9d7zlq","Quis",18,185,"0","non_billboard",0
"3840","1kWeztxcrvJFbx8Ynr6UKV","Lil Dg",7,319,"0","non_billboard",0
"3841","1402NmfPyn9Q04EdCceyQR","Red Dot",2,1109,"0","non_billboard",0
"3842","7lX7FtZUfo58ByqmVOC0JA","4rAx",35,1434,"west coast trap","non_billboard",0
"3843","4jbmPY3FPSEQVz3722Lnfu","A-Plus",26,1156,"0","non_billboard",0
"3844","5cArDHkqduJNS4bIuR1mnU","Kt Foreign",38,33643,"cali rap;west coast trap","non_billboard",0
"3845","0kHp6OZT4pvcCbTMfQCOvE","D-Lo",38,40674,"cali rap;hyphy;west coast trap","non_billboard",0
"3846","3Gwyr2ZQ0GexXr7V7w5dPP","Nae:Tek",16,228,"0","non_billboard",0
"3847","6sAsFkL9mYtWgQ2qZDBGyf","Ken Young",1,42,"0","non_billboard",0
"3848","2KScu8iEVkyhgPhCFa4a9G","C-Dubb",28,2735,"sacramento hip hop","non_billboard",0
"3849","75dt0upOxuFwaESkYG2IRk","Poppy",19,1225,"0","non_billboard",0
"3850","5bzWtCkjIAMgN93gLt56SO","Tropkillaz",64,196856,"afrofuturismo brasileiro;bass trap;electronic trap;funk carioca;pop nacional","non_billboard",0
"3851","5eKLa1xyHLq8ERWmT1CRHj","The Crystal Method",54,269116,"big beat;breakbeat;electronica","non_billboard",0
"3852","3OsRAKCvk37zwYcnzRf5XF","Moby",71,1545093,"downtempo;electronica","non_billboard",0
"3853","5ovQJMniNkE6D4Bwxxqin9","St Francis Hotel",37,4268,"0","non_billboard",0
"3854","7gG6LkU3pCSQmCIPR4aSBt","The Juan Maclean",40,42073,"alternative dance;balearic;electronica;new rave;nu disco;rhode island indie","non_billboard",0
"3855","7Hr9bE0u9Rl5n6QahVNRnc","Shiba San",48,98369,"bass house;edm;electro house;french tech house;house","non_billboard",0
"3856","3jbDoCMEOT1mgnCMz2He2j","Shotgun Mike",9,11,"0","non_billboard",0
"3857","4ZMaiDLfxDaoG7ULXgcnDb","Steve Stevens",45,19175,"glam metal;neo classical metal","non_billboard",0
"3858","0l2TabrEjpg1iCzUfV0XKf","Lost Dog",6,18,"0","non_billboard",0
"3859","24Wa5wIZIo1sPkzVGP0B5p","Pete Townshend",52,270919,"album rock;art rock;classic rock;country rock;folk rock;mellow gold;power pop;pub rock;rock;roots rock;singer-songwriter;soft rock;symphonic rock","non_billboard",0
"3860","0MvSBMGRQJY3mRwIbJsqF1","Royal Philharmonic Orchestra",71,109066,"british orchestra;orchestra","non_billboard",0
"3861","6c3mMiMnHQtu4mGWN87CFx","Robert Ziegler",63,1545,"0","non_billboard",0
"3862","3g5gwhWAPLq8MyUcUIsA8j","Alfie Boe",47,38830,"operatic pop","non_billboard",0
"3863","0bDfAgpq4aWn94B5W4Cj2I","London Oriana Choir",12,94,"0","non_billboard",0
"3864","1yv1pS6ejZPKgguz0CjmTl","Phil Daniels",13,56,"0","non_billboard",0
"3865","0LyfQWJT6nXafLPZqxe9Of","Various Artists",0,1339239,"0","non_billboard",0
"3866","1inWec2E2UgfzMAhwjgTXe","Generation X",51,92581,"glam punk;pub rock;punk","non_billboard",0
"3867","6AR9Wj3jeOFDuqY7X9Kmsj","Gary Langan",41,82,"0","non_billboard",0
"3868","5szdY7KaSi7epwyffrbV8c","Poolside",65,210198,"alternative dance;indie soul;nu disco","non_billboard",0
"3869","00bFgWuCaaFrjC9xylIcMf","Ben Liebrand",35,7984,"0","non_billboard",0
"3870","5jNGQ7VOU87x5402JjhTtd","Deniece Williams",57,331723,"classic soul;disco;funk;motown;new jack swing;post-disco;quiet storm;soul;urban contemporary","non_billboard",0
"3871","2rblp9fJo16ZPTcKDtlmKW","MC Hammer",63,447623,"hip hop;hip house;new jack swing;rap","non_billboard",0
"3872","7Kfrmups2Z3ncDQmNS5jRc","Ramsey Lewis",49,69519,"funk;instrumental soul;jazz funk;jazz fusion;jazz piano;smooth jazz;soul jazz","non_billboard",0
"3873","64CuUOOirKmdAYLQSfaOyr","The Emotions",65,417895,"chicago soul;classic soul;disco;funk;girl group;jazz funk;motown;post-disco;quiet storm;soul;southern soul;urban contemporary","non_billboard",0
"3874","6T46cZo3M8wXq5eOoXbZBx","Maurice White",29,7760,"0","non_billboard",0
"3875","6o0XPdBAnqVIPR8BNY7bRy","Pockets ",19,919,"0","non_billboard",0
"3876","6ZNeppgfBLPUyugks9Yn1u","Philip Bailey",59,36863,"yacht rock","non_billboard",0
"3877","0yyk7YEaaX0WBkY7wOqo37","DJ Komori",21,2064,"0","non_billboard",0
"3878","4dw36wWPNr3suButiPrbEq","TJO",2,1,"0","non_billboard",0
"3879","0iWpuF3h43ZtZJxcUp8eti","Yusuke",47,73895,"j-pop","non_billboard",0
"3880","1dRsXw2TtfCXfqMLRiP088","Mario Biondi",55,109405,"italian adult pop;italian jazz;italian lounge","non_billboard",0
"3881","6g0Wah2YFtb1rFgKhUktlo","Raphael Saadiq",56,462790,"funk;hip hop;indie soul;neo soul;r&b;soul;urban contemporary","non_billboard",0
"3882","0un6YenPxWZ2VW4aFGMupM","Floetry",50,567787,"british soul;hip hop;hip pop;neo soul;new jack swing;quiet storm;r&b;urban contemporary","non_billboard",0
"3883","6k0IBR0lU42s2GYpNX7kA9","Brian McKnight",65,1124438,"dance pop;neo soul;new jack swing;quiet storm;r&b;urban contemporary","non_billboard",0
"3884","4leNVM0TMKp7ZdJVH4c33d","The Boys",11,1894,"0","non_billboard",0
"3885","0hxLkVoI67kCkiQQYvXK11","Bruce Botnick",4,12,"0","non_billboard",0
"3886","5Vuvs6Py2JRU7WiFDVsI7J","Lucky Daye",69,271063,"alternative r&b;chill r&b;indie r&b;pop;pop r&b;r&b","non_billboard",0
"3887","1Kwp1b43TsptRAt3Wr1q0i","Cleveland Brown",4,38,"0","non_billboard",0
"3888","4q1tFxjRGrgDLZKF2Sdcpj","Jay Sinister Sealee",27,270,"0","non_billboard",0
"3889","0p6NrdHl8dQQALGIqVcrjt","Sophia Eris",30,2725,"minneapolis indie","non_billboard",0
"3890","4y0wFJ5jmCUNRLZfsw1I7g","AB6IX",56,473680,"k-pop;k-pop boy group","non_billboard",0
"3891","0iui2Be5CP8EWxvHYsVspL","Breakbot",61,403655,"alternative dance;filter house;new french touch;nu disco","non_billboard",0
"3892","1wqW0IQWC7V7jktcjVHID6","Black Caviar",60,39904,"electro house;house","non_billboard",0
"3893","1AZ3lvKozbCG4U6IHbvhBr","Juice Boys",16,63,"0","non_billboard",0
"3894","6IcRi6fsL0MNwNp4fUZchD","Nick Catchdubs",18,1945,"escape room","non_billboard",0
"3895","6ntbVXWosvkE09PPvux1cB","BNDR",26,501,"0","non_billboard",0
"3896","48u29zX9L4zVf57TbYV7Oj","Two Stacks",8,7,"0","non_billboard",0
"3897","5WMmQuQNYBIJ3HVrKFKaPg","Sad13",30,6232,"bubblegrunge;new england emo","non_billboard",0
"3898","47blM5Op3BJODxUJImwdYE","Caroline Smith",42,16922,"minneapolis indie;stomp and holler","non_billboard",0
"3899","2F3zBRfrDfm2FyNT0YKyAx","Sir Michael Rocks",55,72854,"underground hip hop","non_billboard",0
"3900","07VmOvmuBp9G0gb8BTrpn0","Mike Jones",63,367625,"dirty south rap;gangster rap;hip hop;houston rap;pop rap;rap;southern hip hop;trap","non_billboard",0
"3901","6xFrZbce9KH5APjBe4QVNa","Da$H",55,27643,"boom bap;new jersey rap;underground hip hop;vapor trap","non_billboard",0
"3902","3zOUpziwcfY2bCh4VyJ4Am","Njomza",58,43713,"alternative r&b;chill r&b;indie r&b","non_billboard",0
"3903","1X2jtj4eWSgcN5PzBCftT7","Lil B",38,1364,"0","non_billboard",0
"3904","6Tyzp9KzpiZ04DABQoedps","Little Dragon",65,592164,"alternative dance;alternative r&b;art pop;chillwave;downtempo;electronica;electropop;gothenburg indie;indie soul;indietronica;new rave;swedish electropop;swedish synthpop;trip hop","non_billboard",0
"3905","4dqh62yIzDBmrMeBOLiP5F","Lil B",23,1604,"0","non_billboard",0
"3906","47zSdHUfF93kgKjOVGKxU3","Niki Randa",42,1361,"0","non_billboard",0
"3907","6hSbppor1AmH9RGzyxOcGT","Chevy Woods",55,61542,"pittsburgh rap;trap","non_billboard",0
"3908","6pkVL11zrEmP8Cr0I7S8Cd","DJ Bonics",3,28,"0","non_billboard",0
"3909","6RedK3o51NbUJuJxXlT4kj","88-Keys",52,19348,"alternative hip hop","non_billboard",0
"3910","4596e2d3KmYzAeVenjCxfj","Free Nationals",66,171546,"alternative r&b;indie soul;r&b","non_billboard",0
"3911","0SfsnGyD8FpIN4U4WCkBZ5","Armin van Buuren",77,3969530,"dutch trance;edm;pop dance;progressive house;trance","non_billboard",0
"3912","7r2uG6BlFXKcwmh9ItqlII","Wrabel",66,194012,"alt z;australian pop;electropop;indie poptimism;indiecoustica;neo mellow;pop;pop rock","non_billboard",0
"3913","6SFUC6ORDCIBqPssCBpeHT","Patty Loveless",56,310292,"country;country dawn;country rock;kentucky roots","non_billboard",0
"3914","6e8OTLDQpaz1Tl2GEaxsNj","Matthew West",65,704276,"ccm;christian alternative rock;christian music;worship","non_billboard",0
"3915","5lTANVMk0mGnsErXBAutfM","Andre Benjamin",47,2306,"0","non_billboard",0
"3916","3rWZHrfrsPBxVy692yAIxF","WILLOW",84,1764149,"afrofuturism;dance pop;electropop;pop;post-teen pop","non_billboard",0
"3917","5NjUjtjtkzZqRuWFdspT1K","King Chip",57,19969,"ohio hip hop","non_billboard",0
"3918","6YHEMoNPbcheiWS2haGzkn","Michael Bolton",67,1359530,"adult standards;mellow gold;soft rock","non_billboard",0
"3919","4yAE0Z6MYUZkEhzdq8racX","Cage",43,31700,"abstract hip hop","non_billboard",0
"3920","0PA28tQBY65NmvLi0xvuX9","Chip Tha Ripper",49,37777,"ohio hip hop","non_billboard",0
"3921","3opP52YUU3kBoPizkJETnm","Nicole Wray",40,29118,"hip pop;r&b;urban contemporary","non_billboard",0
"3922","4049kCiuzJ1c04oYqNYm99","Billy Craven",42,131,"0","non_billboard",0
"3923","57dN52uHvrHOxijzpIgu3E","Ratatat",71,555785,"alternative dance;electronica;indietronica;new rave","non_billboard",0
"3924","3gnnsoDJAHfrNZXd2mgzZa","Agent X",33,665,"bassline;uk garage","non_billboard",0
"3925","60YNqzrSj7rJkuqHkpHPqG","Kim Jong Kook",49,79178,"korean pop","non_billboard",0
"3926","7lCMxLzay3subrSfwEcZxc","SEAN OH",25,65,"0","non_billboard",0
"3927","58Y3mQTF2ToepXQaS0RCIV","SPACECOWBOY",22,31,"0","non_billboard",0
"3928","74zjHeFm4yooE7SuemoFan","Buddy",47,4394,"partyschlager","non_billboard",0
"3929","4Ge8xMJNwt6EEXOzVXju9a","Caroline Polachek",61,155626,"art pop;dance pop;electropop;escape room;hyperpop;indie pop;indietronica;pop","non_billboard",0
"3930","2p4aN0Uxkk3iT3HK0cJ2cJ","Tokischa",72,86859,"dominican pop;rap latina;trap dominicano","non_billboard",0
"3931","1DxLCyH42yaHKGK3cl5bvG","Maria Becerra",86,1467342,"pop argentino","non_billboard",0
"3932","6VOoiigTiLVgsMQPP1JOdC","Crissin",73,7722,"0","non_billboard",0
"3933","5IYRfypwG9BDDh5ZRPI80z","Totoy El Frio",73,12952,"reggaeton colombiano","non_billboard",0
"3934","5OBK3iQwjNQqElPmn4TgAE","Natan & Shander",73,1887,"0","non_billboard",0
"3935","51XrH5fQP2oIQynuKxSWcW","Sky Rompiendo",67,24183,"reggaeton flow;trap latino","non_billboard",0
"3936","0XK6kT7xcZAlcYrNjOgzJe","Carla Morrison",73,2718593,"mexican pop","non_billboard",0
"3937","1wZtkThiXbVNtj6hee6dz9","Wisin & Yandel",81,4768599,"electro latino;latin;latin hip hop;reggaeton;trap latino","non_billboard",0
"3938","3ECsaSd1fom8coUUkkFzqt","Jeon",52,7106,"ritmo kombina","non_billboard",0
"3939","2zGf6lwQ9PxXdoeo5XXP2K","Projota",67,4980829,"brazilian hip hop;brazilian rock;pop nacional","non_billboard",0
"3940","3BnF35ARlp8mMeyXTjUZsr","Vein",37,1601,"0","non_billboard",0
"3941","5yjh35rXozitS6KLyjicLj","Motiff",43,400,"0","non_billboard",0
"3942","7cZiZG7CINHlK5dyUzmY57","DJ Da Phonk",27,136,"0","non_billboard",0
"3943","04RXSUzDTSz2OIOvlAYVAv","Rosabel",27,1985,"circuit;latin house;tribal house;vocal house","non_billboard",0
"3944","7gbbc1jj3M8CgZ0orsQ8vb","DJLW",16,53,"0","non_billboard",0
"3945","0y59o4v8uw5crbN9M3JiL1","Badshah",75,15355902,"desi hip hop;desi pop;desi trap;haryanvi pop;modern bollywood","non_billboard",0
"3946","4cvdQRyHmkSQSakUrW2oxv","Michael Bibi",52,140058,"house","non_billboard",0
"3947","6M7RdR9ZP52h2mfNLmiHtU","Good Times Ahead",61,300323,"bass trap;brostep;edm;electro house;electronic trap;pop dance;vapor twitch","non_billboard",0
"3948","7kABWMhjA5GIl9PBEasBPt","Sunnery James & Ryan Marciano",58,58586,"circuit;dutch house;edm;electro house;pop dance;progressive electro house","non_billboard",0
"3949","5728TFNG2bx7GzacEAz3yU","Damien N-Drix",46,11322,"0","non_billboard",0
"3950","2cW1LUTqGx2JMe0oAGx9OV","Redfield",40,2996,"0","non_billboard",0
"3951","0TqJNiXUcTs5meyOUHD2pb","Aaar",20,1086,"0","non_billboard",0
"3952","4UhiMIdxKqQxmzdE9nYe6O","m-flo",51,284214,"j-pop;japanese r&b","non_billboard",0
"3953","7oDZ1pJXUYUppZVr6OZjz7","Nao beatz",7,9,"0","non_billboard",0
"3954","7Do8se3ZoaVqUt3woqqSrD","MACHETE",61,416582,"italian hip hop;trap italiana","non_billboard",0
"3955","0ffKEtMDnROKWyJtXUnLbJ","Dani Faiv",61,322168,"italian hip hop","non_billboard",0
"3956","19i93sA0D7yS9dYoVNBqAA","tha Supreme",74,1475753,"italian hip hop;italian pop;trap italiana","non_billboard",0
"3957","7u710e44HW3K7A5eTnRqHC","Fabri Fibra",67,1102385,"italian hip hop;rap napoletano","non_billboard",0
"3958","5SulO4l40qDuV9zUGLZx7n","Capo Plaza",75,3036014,"italian hip hop;trap italiana","non_billboard",0
"3959","1GAymyGBvB4gQy5Z5LZ1Wj","Lalo Ebratt",72,1451226,"colombian hip hop;dominican pop;latin;latin pop;reggaeton;reggaeton colombiano;reggaeton flow;trap latino","non_billboard",0
"3960","4Wjf8diP59VmPG7fi4y724","Cedric Gervais",69,93833,"edm;electro house;house","non_billboard",0
"3961","2uFC1dAj5b0YU7vulKNZ0p","Banx & Ranx",66,15173,"basshall","non_billboard",0
"3962","2grHJh787INC5e1gFxG3wg","The Fanatix",9,12,"0","non_billboard",0
"3963","3v2NAsnsViisa2k0CNolXW","Rynx",51,129290,"0","non_billboard",0
"3964","5yRQcUGG9sNL8Mo3z6JWAR","Dom Da Bomb",30,159,"0","non_billboard",0
"3965","3z3SyXFsP2yZOab4AzbZde","ArcangelAnuel",22,0,"0","non_billboard",0
"3966","0GOx72r5AAEKRGQFn3xqXK","GIMS",76,3177534,"francoton;french hip hop;french pop;rap conscient","non_billboard",0
"3967","1oMiDFyAgmIzw9ZBQYHOJI","El Guincho",67,44375,"musica canaria","non_billboard",0
"3968","76Xa625geVw0Q7BdyxNjA2","Mc Zaac",64,1572238,"funk carioca;funk pop","non_billboard",0
"3969","0xHa28taiElkcQf9o3z76g","Static & Ben El",60,331014,"israeli pop;jewish pop","non_billboard",0
"3970","5SyGEPymt1G2uto47tVWvZ","MadeinTYO",69,989021,"atl hip hop;hip hop;melodic rap;pop rap;rap;southern hip hop;trap;underground hip hop;vapor trap","non_billboard",0
"3971","1akovilveREPmx1E535jJU","Trapical",57,6571,"0","non_billboard",0
"3972","23TFHmajVfBtlRx5MXqgoz","Sfera Ebbasta",81,4533785,"italian hip hop;italian pop;trap italiana","non_billboard",0
"3973","1HcAkAeL4xf02wzAnl7mIV","Michael Brun",53,35641,"progressive electro house","non_billboard",0
"3974","1ackd5XprZEkH3McKbQD51","Juan Magán",74,1610065,"dance pop;electro latino;latin;latin pop;reggaeton","non_billboard",0
"3975","0qTZZWLzuD59Un5r1speHm","Chris Jedi",67,1687141,"latin;reggaeton;reggaeton flow;trap latino","non_billboard",0
"3976","00VnRQuhdfjkeaXeDu5dlW","Anuel",49,19466,"0","non_billboard",0
"3977","19xrjdWF8SXR0WAAocvKTY","4B",0,4,"0","non_billboard",0
"3978","7oNtf1MwhHcyXRsYXE1WsG","Aazar",46,31809,"electro house;electronic trap","non_billboard",0
"3979","0zpB6hHRw9lCMSRTf3l7hE","Busta K",25,676,"0","non_billboard",0
"3980","5PlfkPxwCpRRWQJBxCa0By","HUGEL",69,68048,"dance pop;deep house;edm;electro house;house;pop dance;tropical house","non_billboard",0
"3981","25zPr5malvJ4FznDZUVo1a","F4ST",45,24876,"0","non_billboard",0
"3982","2kOMJsJc6Ai550awSlkfOS","Velza & Loudness",17,132,"0","non_billboard",0
"3983","50sWvKw2zsmX9lmcPWmJaT","Paulinho Moska",51,194605,"mpb;nova mpb","non_billboard",0
"3984","3nALc9PyUfe6CO3EY9bNhH","Henry Fong",52,64282,"electro house;electronic trap","non_billboard",0
"3985","3xKmiuyEnbvjs3RM3LpGvE","Moska",30,7909,"0","non_billboard",0
"3986","5RSWLu9qgxFx8sfkwQMimG","F4st & Velza",0,0,"0","non_billboard",0
"3987","6NBmvsGqfuZot7dpUcsWY7","Moska",1,3,"0","non_billboard",0
"3988","1rVo9h17cHhWerDiZj0yXH","MOSKA",48,17166,"0","non_billboard",0
"3989","4JprKwueQv8ws3n7N8BLVC","SOLANO",34,5130,"0","non_billboard",0
"3990","4PFgfReja3r59JaekHpeuf","El Taiger",66,54612,"cubaton","non_billboard",0
"3991","4iDI9qh9SzcTm6vZeTT258","Alejandro ""Mosty"" Patiño",46,124,"0","non_billboard",0
"3992","4uRH0vTYaGWjG1MK8K8RPE","Dragon & Caballero",51,451970,"pop reggaeton;reggaeton colombiano","non_billboard",0
"3993","3NOdPmpix7Jh3q1NEfw7bE","Jay y el Punto",25,2249,"reggaeton colombiano","non_billboard",0
"3994","6sqZoZxe9BQwk7Zxh6STfF","Kadhja Bonet",55,70742,"indie jazz;indie soul;psychedelic soul","non_billboard",0
"3995","5B08rGb3FZKEEhNdsyQV8T","Norelle",31,982,"0","non_billboard",0
"3996","5Rh6PMrlYoyU5xhR36YAfX","Cocoa Sarai",33,2222,"0","non_billboard",0
"3997","6jpOOrGFSWdHx6leHfU54n","The Last Artful, Dodgr",45,12612,"portland hip hop","non_billboard",0
"3998","6PEMFpe3PTOksdV4ZXUpbE","NxWorries",56,200131,"hip hop;indie soul;neo soul","non_billboard",0
"3999","17Zu03OgBVxgLxWmRUyNOJ","Knxwledge",62,158187,"abstract beats;alternative hip hop;alternative r&b;hip hop;indie soul;wonky","non_billboard",0
"4000","3vQH4OY9lt7arhFSuu4tE1","Timan Choir",31,28,"0","non_billboard",0
"4001","1P5kWHAMCjtV6SzDTq1ijy","The Free Nationals United Fellowship Choir",36,1922,"0","non_billboard",0
"4002","78OK71F2nNKI5nNw4BycWm","Timan Family Choir",38,79,"0","non_billboard",0
"4003","3QTDHixorJelOLxoxcjqGx","SiR",67,596033,"alternative r&b;hip hop;indie soul;la pop;r&b;rap","non_billboard",0
"4004","7g0SC4F149FUX5rKFuSpqL","India Shawn",47,19690,"alternative r&b;chill r&b;indie r&b","non_billboard",0
"4005","1EpyA68dKpjf7jXmQL88Hy","Noname",61,582067,"alternative r&b;chicago rap;escape room;hip hop;indie soul;neo soul;underground hip hop","non_billboard",0
"4006","6KvlPV9ixIAotRrbKHWZPl","Spies in Disguise",35,1075,"0","non_billboard",0
"4007","37BIBvfliXJpSgn10yQUJM","Mr. Naisgai",71,1359,"0","non_billboard",0
"4008","11usEAQkFE6UJwsyAKkchi","Caleb Calloway",60,1860,"0","non_billboard",0
"4009","7B1LLuCQk13H4Mb6CFBftU","The Martinez Brothers",57,154629,"minimal tech house","non_billboard",0
"4010","6J4e8oWHITp1msfeyZg66B","Randy",60,4302,"0","non_billboard",0
"4011","3Qbq5j9nVExl3lN3nT5GwP","Sky Rompiendo",45,36,"0","non_billboard",0
