"","id","name","popularity","followers.total","genres","type","total_num_songs"
"5481","3fHjwMnkM9ov8CozqkYxWY","Ramriddlz",45,96757,"canadian contemporary r&b;canadian hip hop;rap calme;trap soul","non_billboard",NA
"5482","3UfNB0QfnzcwdcuNMa0JrF","Lamb",27,164,NA,"non_billboard",NA
"5483","4l8WPB3dhjAUOFcoCa8FOR","Neako",30,6133,"new jersey rap;soul flow","non_billboard",NA
"5484","3G1mJlJ4VCzv5TRNSSoHQF","Ethereal",25,74,NA,"non_billboard",NA
"5485","77bjO3iNEdkJfszgcf6YnB","Dutch Uncles",22,11266,"math pop","non_billboard",NA
"5486","7hB1zE5jfaEcmtLjnFpOGZ","Kye Kye",31,20735,"portland indie","non_billboard",NA
"5487","4vpTmnsT3BkoGvukOmtYck","Smash Mode",12,20,NA,"non_billboard",NA
"5488","40v31oiMOaz7dorFhevJRp","Jake Worthington",40,6951,NA,"non_billboard",NA
"5489","4TshyQDihSYXSWqvclXl3I","Parmalee",66,168648,"contemporary country;country;country pop;country road;modern country rock;modern uplift","non_billboard",NA
"5490","37zdNthUsPowEeNJDeCCYx","Allison Ponthier",55,11251,"modern indie folk","non_billboard",NA
"5491","2MbY32LPINIi9P6PCkrOJI","MC4D",42,1066,NA,"non_billboard",NA
"5492","2J4OtxGyz0EcveDrxDpbAL","Andrew Atwood",14,54,NA,"non_billboard",NA
"5493","0BMfVLB7t0VCzNBZZKBy6A","JVNA",51,57165,"electra;melodic dubstep;pop edm","non_billboard",NA
"5494","2dyKpSod3qFziPKbU36zza","adam&steve",36,8685,NA,"non_billboard",NA
"5495","6H0W77uSTp8UuAXPYFd4HU","Tyler Welsh",19,22,NA,"non_billboard",NA
"5496","6Bya6Ex10N7jjzwdPD4DWH","Fred Mascherino",14,72,NA,"non_billboard",NA
"5497","3USpNaxpX1iNqNnQWqg9ob","Mack 10",60,524341,"chicano rap;g funk;gangster rap;hardcore hip hop;hip hop;hyphy;rap;west coast rap;west coast trap","non_billboard",NA
"5498","0n29ZuvPIQeePo29sVGEy8","Big Wy",29,3487,NA,"non_billboard",NA
"5499","34YnXqlweT6LOYwBR17x3r","J. Black",35,342,NA,"non_billboard",NA
"5500","1DM42neJgK1N8ZfgtsPrqe","Mozzy",37,1220,NA,"non_billboard",NA
"5501","3uhJHJFmFtFloOhRCDocit","Mitchy Slick",41,20128,"hyphy;san diego rap;west coast rap;west coast trap","non_billboard",NA
"5502","19sOVfRZSluwEKSRVtJk91","Buddy",29,1361,NA,"non_billboard",NA
"5503","1grD3RkZNEVH9vgPUxhIDS","Cuzzy Capone",35,2749,NA,"non_billboard",NA
"5504","3pa1t3NwCBEVQmXjSeEu8b","G.I.-JOE",27,516,NA,"non_billboard",NA
"5505","1u3iAH558OCRoeuhXECY5k","Conrad",23,0,NA,"non_billboard",NA
"5506","3sU3G7KxtBfrAkIVhSdc4u","Pac-Man",34,1333,"deep southern trap","non_billboard",NA
"5507","5vIbOHLEq5uLoCRV6ys20U","J Stone",47,23460,"west coast trap","non_billboard",NA
"5508","4IZQLLqfUYsRzTBiV3vywZ","Vernardo",25,39,NA,"non_billboard",NA
"5509","1INyasBYh5SudQTfTXVkl7","Cobby Supreme",37,1287,NA,"non_billboard",NA
"5510","53AHN4OWZvpRLazA0G41n1","Dubb",34,357,NA,"non_billboard",NA
"5511","5Cc1DGu1DTgyHo51pdaG8z","BH",35,3343,"melodic dubstep","non_billboard",NA
"5512","2qJK42UO7YUYV8jMCrssqJ","Z:RO",34,5617,"houston rap","non_billboard",NA
"5513","74cF3eNW4akCrBUVMAyzIx","Zeke",21,6,NA,"non_billboard",NA
"5514","5ZCFIYE6VgSzDX0AZcDwPx","Goldie",35,403,NA,"non_billboard",NA
"5515","43Y1dXBDtBQxLap8vjqFxw","Steve Jobs",16,256,NA,"non_billboard",NA
"5516","5m8XGyImQVMsITQEr6pxlg","Yung Brodee",23,90,NA,"non_billboard",NA
"5517","716SiibrhHHHnXyK6JojtL","Kid Cali",17,218,NA,"non_billboard",NA
"5518","6MwT4wHSf2gjgItHa0FItL","Question?",27,2394,NA,"non_billboard",NA
"5519","3AjbXxZebk0g89BoVlcXhp","Rimpau",25,667,"west coast trap","non_billboard",NA
"5520","3Y6q2O36CySYgzGRLlgkaC","Lil Cali",19,7066,"deep southern trap","non_billboard",NA
"5521","5JGpPNGJLhIgWbHhbNSCUw","Smoke",27,1425,NA,"non_billboard",NA
"5522","54QfCw9UFq4SUZydhuDVSy","Numbers",18,976,NA,"non_billboard",NA
"5523","05r074V8jQTR9UQlGsl65Z","Ty Nati",9,6,NA,"non_billboard",NA
"5524","2TnwAzU7Jf2YUDByVAJw1u","Eddie B",15,388,NA,"non_billboard",NA
"5525","1wylorI4JZehnqW5pvibrg","Hoodsta Rob",18,92,NA,"non_billboard",NA
"5526","31duYa11y99IadGrtn5cit","Slauson Boyz",7,79,NA,"non_billboard",NA
"5527","3elR9fj2COXgTJlJm7NtP7","YG",48,22095,NA,"non_billboard",NA
"5528","19m3CrPzqgrrF0HfUZTc1b","Coby Supreme of Slausonboyz",12,13,NA,"non_billboard",NA
"5529","1TC1Dj7qy98gBriJdOgDMh","Glasses Malone",40,27971,"west coast trap","non_billboard",NA
"5530","2RaUiNN5Ufv376AW7G3tth","Tasleema",14,6,NA,"non_billboard",NA
"5531","2eaRtGP9YpxpgM8De4a6ra","Taslema",16,12,NA,"non_billboard",NA
"5532","0A6xjXdR9HOh8tAf8KwCwj","Coby Supreme",20,68,NA,"non_billboard",NA
"5533","1nje8QBwL4yYX0nvwvgmgP","Hoodsta Rob Of The Slausonboyz",15,10,NA,"non_billboard",NA
"5534","7JWJASC3pu3z8Dv8wgCZUp","Baby We Dogg Of the Slausonboyz",11,9,NA,"non_billboard",NA
"5535","7pFXuWBUQU6plMFAWqVsTl","We-Dogg",11,17,NA,"non_billboard",NA
"5536","0TxiTW55Nu8IP9AYjlOBiv","K Young(Slausonboyz)",11,45,NA,"non_billboard",NA
"5537","6pkH0X5n4Y62XfJnYXtGRa","Cuzzy Capone (Slausonboyz",3,11,NA,"non_billboard",NA
"5538","2V3tKxrEA49LC1GzdAoVQV","Hoodsta Rob (Slausonboyz)",3,18,NA,"non_billboard",NA
"5539","1cf5mxFOXeMWQAhMJUBgoI","Jstone",1,15,NA,"non_billboard",NA
"5540","5XOdh1gjkCAYlc4npZcFkn","Chin Wha",3,12,NA,"non_billboard",NA
"5541","7aejAl3f9RHWPzAbpqVde1","The Slausonboyz",2,28,NA,"non_billboard",NA
"5542","3rvSuJiIP73woedHEvSA7r",".38 Special",4,114,NA,"non_billboard",NA
"5543","4qugUEWwIvU8SmECBnjA2h","Baby We-Dogg",2,2,NA,"non_billboard",NA
"5544","2wUae7kJYPlFnoM3Ws8KIw","The Question",8,72,"mod revival","non_billboard",NA
"5545","1Jh1X4YaB1vwEvvk1CzOJT","Cuzzy Capone (Slausonboyz)",3,53,NA,"non_billboard",NA
"5546","09xicKWqObdn3Vlwsv0yhV","Tay Nati",9,8,NA,"non_billboard",NA
"5547","5c76oKAQSeOeF7iQOCwMBX","Slauson Boyz And Killa Twan",2,18,NA,"non_billboard",NA
"5548","5otq2HOKO7msbVjNFCvF5K","Sloanbone",9,41,NA,"non_billboard",NA
"5549","6gxkhWe98bvbEvqzoiouIQ","Pozition",28,581,NA,"non_billboard",NA
"5550","58uHGZYKbm0eVLow3VFZmc","D-Moe",17,563,NA,"non_billboard",NA
"5551","6USsKcAGvRZJwoKdvMznWr","Y2",43,4644,"austin hip hop","non_billboard",NA
"5552","0o4kzgWNJKExdc80OY5k66","Teecee",9,293,NA,"non_billboard",NA
"5553","4x2GpMP6bQGWIgGx2OAujt","RJ",44,38673,"west coast trap","non_billboard",NA
"5554","6yZOaRYmfaeDLGlfZ5CJ4U","Cee Wee 3",10,1613,"san diego rap","non_billboard",NA
"5555","4zBPpawYsyZtDNHMOeLsIf","Kaizer Sose",6,113,NA,"non_billboard",NA
"5556","3cvKNz7BwIY404XtZ5tpUW","Troy Ave",54,137412,"trap","non_billboard",NA
"5557","6jxijImRK7h1XMdLPk39Cz","InkMonstarr",26,1043,"west coast trap","non_billboard",NA
"5558","2PgQoXXwxz5Hil2AuaHe6r","Slauson Boy",8,0,NA,"non_billboard",NA
"5559","1nL5DW2UgnhBXWpjccCx1Y","K Young",10,13,NA,"non_billboard",NA
"5560","2NsqUvmzQwpQZDgtGZjEqx","Reaper",47,41,NA,"non_billboard",NA
"5561","3IE9OtMFMZFj8CEgflFlPw","Bizzy Crook",48,8913,NA,"non_billboard",NA
"5562","45SyWrzLsBazPGdoojsSLW","Broke Boy Lord",20,176,NA,"non_billboard",NA
"5563","0QtTAKI96I6w8ByQIY3QQv","TG Kommas",35,4917,"baton rouge rap;deep southern trap","non_billboard",NA
"5564","35DouyTReIDUswuUBTDgvf","Scoot Da Kidd",26,2435,"indiana hip hop","non_billboard",NA
"5565","3o6rIhI1Ahunc62U1tx6tg","Madmarcc",46,12403,"atl trap","non_billboard",NA
"5566","0COs186pbsB7w86wy4KPy4","42 Twinz",15,1688,"detroit trap","non_billboard",NA
"5567","5FkUhnHQ0KC63549LHHtst","Skillibeng",60,140459,"dancehall;trinibad","non_billboard",NA
"5568","6Xiuj9T13YmHkjZ70VWerK","PTAF",50,167,NA,"non_billboard",NA
"5569","3aBe7wR8eOZi8vqw3JgHiZ","F1JO",28,626,NA,"non_billboard",NA
"5570","5Mq7iqCWBzofK39FBqblNc","Jessie Ware",66,641565,"art pop;british soul;dance pop;electropop;neo soul;pop;pop soul;tropical house","non_billboard",NA
"5571","3cjyqM4lb0grqM0j4opTXM","Parker Ighile",35,1532,NA,"non_billboard",NA
"5572","5ZydGR5KkXdV6XGJ9mYvdh","Thomas Brinx",33,431,NA,"non_billboard",NA
"5573","4L3GTE04bW5N7azA9QPhjA","Beenie Man",64,383084,"dancehall;reggae fusion;soca","non_billboard",NA
"5574","0iT8uAvUnmn8hNLHN3zmQz","PARKER",4,10,NA,"non_billboard",NA
"5575","7o95ZoZt5ZYn31e9z1Hc0a","Natasha Bedingfield",70,1348134,"dance pop;europop;neo mellow;pop;pop rock;post-teen pop","non_billboard",NA
"5576","73KwqWuob0R53I14Vs56p9","Jesy Nelson",58,36270,"dance pop;pop","non_billboard",NA
"5577","7IziQIyiq8TGse0Mc1laYi","K4mo",44,457,NA,"non_billboard",NA
"5578","1ixqGowpDM21RwyJmJ7hpv","Skales",52,86164,"afro dancehall;afropop;azontobeats;nigerian pop","non_billboard",NA
"5579","167yXtyZFzoIEl4650nGkt","Chopstix",25,308,NA,"non_billboard",NA
"5580","09M87xFMTKdsWJxpEWaiat","Salvi",57,2666,NA,"non_billboard",NA
"5581","0TYZYvhCa4WAROeHC0HdtQ","Arpa",9,14,NA,"non_billboard",NA
"5582","0QaSiI5TLA4N7mcsdxShDO","Sub Focus",65,314745,"dancefloor dnb;drum and bass;uk dance;uk dnb","non_billboard",NA
"5583","7MAmAdNJ8JLL7JCHzIJkoo","Big Fish",37,7960,NA,"non_billboard",NA
"5584","1FvQZpPhaVvSoQnpslxnvb","Distance",29,13787,"classic dubstep;deep dubstep;uk bass","non_billboard",NA
"5585","4WmdmK9wvEhtRChA2ko9Sr","Batu",30,9531,"bristol electronic;experimental techno;float house;uk bass","non_billboard",NA
"5586","6FtSCON62H1CEJtN39y9yI","Bjarki",35,27461,"icelandic electronic;minimal dub","non_billboard",NA
"5587","3ZKF46z6u0UsjAfqqtYldn","Population One",10,1006,"detroit techno","non_billboard",NA
"5588","70UHL8BEGqoUNmXfXi0nGr","PTU",24,5772,"russian electronic;russian experimental electronic;russian techno","non_billboard",NA
"5589","50Gx1SNB4vH2V7peIiYD4S","Emika",42,41869,"electronica","non_billboard",NA
"5590","6zh25V1pQ8IQpxDYVmFSrT","Hieroglyphic Being",17,6040,"afrofuturism;ninja","non_billboard",NA
"5591","5Xne33FZ09XOBOG2Kg1Ser","EOD",23,3841,"acid idm;drill and bass","non_billboard",NA
"5592","30wsA5J9RcG1gJmY2L1i8Y","Fred P",3,15,NA,"non_billboard",NA
"5593","4XbQUkFYWthjpAPp96lHWt","Buttechno",29,11557,"new isolationism;outsider house;russian electronic;russian techno","non_billboard",NA
"5594","1oZmFNkGAT93yD1xX4vTRE","Nina Kraviz",53,355474,"electra;minimal techno;russian electronic;russian techno","non_billboard",NA
"5595","0sV6QzECLIDKuGvscO13V5","Lucy",30,384,NA,"non_billboard",NA
"5596","0sRVVDpgF2sKzPBkDszzUl","Laurel Halo",37,54320,"art pop;deconstructed club;electra;experimental pop;fourth world;gauze pop;grave wave;hauntology;mandible;microhouse;outsider house","non_billboard",NA
"5597","2kPVkB8dB3OksVdC9RfbX0","Roma Zuckerman",16,2389,"russian techno","non_billboard",NA
"5598","23QKqAkKwti9zBiac6RFBA","Jlin",33,27184,"afrofuturism;art pop;deconstructed club;electra;fluxwork;footwork;intelligent dance music;uk bass","non_billboard",NA
"5599","0XJJvePiFq9yoUgbvCvBR6","Mala",36,4328,"old school rap francais","non_billboard",NA
"5600","644PvPeYIyoq0n0eBP5fxG","Steffi",33,15189,"ambient techno;electra","non_billboard",NA
"5601","2EWIKpC6npt0GTe1Cq1KDm","Yoshiki",53,69863,"classic j-pop","non_billboard",NA
"5602","5eitAUlYmlha3LLWg7aBn5","Kelly Lee Owens",48,89972,"art pop;chamber psych;electra;electronica;microhouse","non_billboard",NA
"5603","4OpVO9wpiKjLi3f8C1wRDZ","Kent Rockafeller",3,10,NA,"non_billboard",NA
"5604","4DQhY1frmXKYW7aTmMt669","Correy C",37,1146,NA,"non_billboard",NA
"5605","4VA3EAvncrTucjTmrvd4GE","LION BABE",55,196248,"alternative r&b;electropop;escape room;indie r&b;indie soul","non_billboard",NA
"5606","7DkftpjbqLhwjlCUe567y9","Moe Moks",40,2285,NA,"non_billboard",NA
"5607","5HnzTd0q7wjiNPHgbBs2S9","mOma+guy",31,366,NA,"non_billboard",NA
"5608","5uSPw567JqDS1n5JVB6PQA","KQuick",38,64,NA,"non_billboard",NA
"5609","3SUJd097Mz6529lZ7v2UC9","Irvin Washington",12,24,NA,"non_billboard",NA
"5610","5BO8aIDUyNtvnq98qMIs85","Mack Wilds",38,47204,"alternative r&b","non_billboard",NA
"5611","6ADCG07C3l5lYqgxxvMhZD","K-Quick",30,419,NA,"non_billboard",NA
"5612","5I2ctAF4nrkZcdvZSETLOB","Malik Moses",32,792,NA,"non_billboard",NA
"5613","59oA5WbbQvomJz2BuRG071","Jungle",70,698855,"indie soul;uk contemporary r&b","non_billboard",NA
"5614","27CNmUe34ahHuxvayd8Jse","PRICE",38,3403,NA,"non_billboard",NA
"5615","2DGBzoOLcKLK3eWxFyugdB","Dua Saleh",52,52642,"alternative r&b;escape room;indie r&b;minnesota hip hop;sudanese pop","non_billboard",NA
"5616","1QAhhoqYJHkwJt7YHXrzYj","Say3",20,515,NA,"non_billboard",NA
"5617","2FwDTncULUnmANIh7qKa5z","FKJ",72,1057538,"filter house;indie soul","non_billboard",NA
"5618","6asmpfwwanm7jSQldjBu7y","B. Lewis",36,4476,"abstract beats","non_billboard",NA
"5619","7zNK87FEWbBWd4ecCEq5rR","KDDO",44,6477,"nigerian pop","non_billboard",NA
"5620","3NBmfDV6Yh3hjuQUBVvYgO","Better Oblivion Community Center",53,92968,"indie pop","non_billboard",NA
"5621","2Z7gV3uEh1ckIaBzTUCE6R","Conor Oberst",55,143970,"indie folk;indie pop;indie rock;melancholia;omaha indie;stomp and holler","non_billboard",NA
"5622","6Gl4Q3ePw6HKMfIOix5QpG","Bartees Strange",40,21145,"bubblegrunge","non_billboard",NA
"5623","1wpftBruYql3kTa4Px6kze","Glitch Gum",57,15155,NA,"non_billboard",NA
"5624","2sSGPbdZJkaSE2AbcGOACx","The Marías",70,649150,"bedroom pop;indie pop;la indie","non_billboard",NA
"5625","6iKiDPed4LAQEcPZpvf00m","Maria Taylor",44,15205,"alabama indie","non_billboard",NA
"5626","1NpeO0rYdDwUjtaXMDlb25","Rob Moose",43,805,"bow pop","non_billboard",NA
"5627","73ncMtW1GnmFlo8E3ptIQg","Tom Waits Tribute",25,823,NA,"non_billboard",NA
"5628","34482S5nfxR441wcnVfrHi","Noah Gundersen",56,128090,"acoustic pop;alternative roots rock;indie folk;stomp and holler","non_billboard",NA
"5629","5BlKoQLYxv24MSV5AD6i6q","Abby Gundersen",44,5408,NA,"non_billboard",NA
"5630","7o5gxy3lEGcP62TNIppa7w","LEFTI",32,3140,"disco house","non_billboard",NA
"5631","6qLB9SoM25z2JDFBcgvJ8G","Ødyssey",44,20684,NA,"non_billboard",NA
"5632","7B503BdhEf6rglo5KaukO2","THANKS",16,1629,NA,"non_billboard",NA
"5633","4GIqbOr0FgE9qmJ31kVYdD","Hannibal Buress",49,76142,"black comedy;comedy;comic;new comedy","non_billboard",NA
"5634","4hRL2QmahOYxXNmNKtG1AI","Valee",52,159992,"chicago rap;underground hip hop;vapor trap","non_billboard",NA
"5635","5fikk4h5qbEebqK2Fc6e48","En Vogue",61,1033379,"contemporary r&b;dance pop;girl group;hip hop;hip pop;neo soul;quiet storm;r&b;urban contemporary","non_billboard",NA
"5636","6CqjoQyGZlnhnq5gAUz92c","Taylor Bennett",51,114199,"chicago rap;drill;lgbtq+ hip hop","non_billboard",NA
"5637","05fo024EFotg9songSENOZ","CocoRosie",48,322848,"art pop;folktronica;freak folk;new weird america","non_billboard",NA
"5638","23EA28263XvtIrXuySX6oI","Francis and the Lights",55,143129,"alternative r&b","non_billboard",NA
"5639","49O0SPoCoTiK2Nn2tOaHyU","Knox Fortune",54,22893,"chicago indie","non_billboard",NA
"5640","2NmK5FyrQ18HOPXq1UBzqa","SWV",65,1449752,"contemporary r&b;dance pop;girl group;hip hop;hip pop;neo soul;new jack swing;quiet storm;r&b;urban contemporary","non_billboard",NA
"5641","1XSB3sCl9cFQhmzaXIZQRd","Pretty Vee",26,82,NA,"non_billboard",NA
"5642","61677A13kBwbTfqECI65p8","DIXSON",38,5047,NA,"non_billboard",NA
"5643","6e64nPdtxyICfh90RJukpg","Chicago Children's Choir",46,1771,"american choir;children's choir","non_billboard",NA
"5644","4UodukR17NIQfNu5uaqm9B","Jamila Woods",58,177012,"afrofuturism;alternative r&b;escape room;indie soul","non_billboard",NA
"5645","23sYU61n9f1CzYi8NJhAXS","Towkio",54,54500,"chicago rap","non_billboard",NA
"5646","2uP6Mer05NJAZypWG5HSiK","My cousin Nicole",36,454,NA,"non_billboard",NA
"5647","5xI4mPixKfrCCspATqbpy3","Eryn Allen Kane",51,69171,"alternative r&b","non_billboard",NA
"5648","2PU4qFehXQF7WnlFsJpBiJ","Raury",57,183477,"psychedelic hip hop","non_billboard",NA
"5649","7AguDSkWdr8NzTOvpTID4W","Lili K",42,1628,"neo r&b","non_billboard",NA
"5650","7xDiCwbxPFkL5mFgjirxpV","Nate Fox",40,277,NA,"non_billboard",NA
"5651","0IVapwlnM3dEOiMsHXsghT","Nosaj Thing",52,188583,"chillwave;electronica;glitch hop;microhouse;uk bass;wonky","non_billboard",NA
"5652","0JdGPxHeRGfOyZg3EHwp2g","Alex Wiley",47,84803,"chicago rap;deep underground hip hop;underground hip hop","non_billboard",NA
"5653","2pHQOZq131jMXYSTjP3Ncx","Akenya",41,3641,NA,"non_billboard",NA
"5654","6lEUWZRliB7tJKM8W2BOya","Sulaiman",35,519,NA,"non_billboard",NA
"5655","0r5qTPVvJFFeM6fqe7GDne","Nico Segal",32,1499,NA,"non_billboard",NA
"5656","4mkGZGaUTIpyG1LnZ6nNIi","Peter CottonTale",48,23212,NA,"non_billboard",NA
"5657","5ISXAUt037t6aYhvewRtzd","Smoko Ono",43,1732,NA,"non_billboard",NA
"5658","1ewyVtTZBqFYWIcepopRhp","Joey Purp",58,116572,"chicago rap;underground hip hop","non_billboard",NA
"5659","3hJNrfFurTlGFglmBwyFFM","Grace Weber",38,8759,"milwaukee indie","non_billboard",NA
"5660","3HGmrfO5u74WgnYN3wmfdQ","DJ Pharris",35,2434,NA,"non_billboard",NA
"5661","5aIudIa5jdxKBDLH1qVPWC","Matt Jones (Re-Collective Orchestra)",23,21,NA,"non_billboard",NA
"5662","6lEhBhAv6HOopjXssi09cq","TisaKorean",62,55665,"houston rap;viral rap","non_billboard",NA
"5663","05kWC05qQmocVoC5Udgl6D","Supa Bwe",41,28866,"pop rap;underground hip hop","non_billboard",NA
"5664","0yWuhITiYSrjzBrgT4NKsb","Forever Band",30,184,NA,"non_billboard",NA
"5665","1JLOa6XxG8bAIRgsTv4Fej","David Van dePitte",16,47,NA,"non_billboard",NA
"5666","0F577kU2Hk9gr4mAzK60tZ","Harvey Fuqua",36,629,NA,"non_billboard",NA
"5667","7usTdtUG4YAEd7yCBExneu","Gordon Banks",5,440,NA,"non_billboard",NA
"5668","5iqe5lyonNanzLHAeR1bYc","Florence Lyles",3,10,NA,"non_billboard",NA
"5669","75jNCko3SnEMI5gwGqrbb8","Tammi Terrell",68,136305,"motown","non_billboard",NA
"5670","71pUA2TXf3JHUPUgsjLtuL","Kim Weston",50,24822,"motown;northern soul","non_billboard",NA
"5671","1cjZk1xXn3YCToNg3uJpA7","Mary Wells",55,237023,"brill building pop;classic soul;motown;soul;souldies","non_billboard",NA
"5672","1C6G15UmVQMDGpYbdsf1Oi","Lord Finesse",50,87067,"alternative hip hop;bronx hip hop;east coast hip hop;gangster rap;hardcore hip hop;hip hop;jazz boom bap;turntablism","non_billboard",NA
"5673","7ldgPqwe1wCb25bKqeuryy","John Morales",35,3947,NA,"non_billboard",NA
"5674","3eH2apcLhzhnr3eWmH3VBf","Felguk",61,131395,"brazilian bass;brazilian edm;complextro;electro house;melbourne bounce","non_billboard",NA
"5675","2zJ8chFLjiBHRNchfevMRI","SNBRN",59,95963,"bass house;edm;electro house;house;pop dance;pop edm;progressive house;tropical house","non_billboard",NA
"5676","2hpwTpq2QENZv7EAvniKDR","Joey DeFrancesco",38,15050,"jazz organ;soul jazz","non_billboard",NA
"5677","774mHr909NkDVeyyXQBQfZ","James Galway",50,19883,"classical flute","non_billboard",NA
"5678","0vqkz1b2qBkoYrGMj2CUWq","Bobby Womack",63,570013,"classic soul;disco;funk;motown;quiet storm;soul;southern soul","non_billboard",NA
"5679","3g4Os4LNZvOQUaokeSLCwG","P.J. Proby",31,12225,"merseybeat;rock-and-roll","non_billboard",NA
"5680","5SgJJjUoAEgjbjmE7ohuaK","Clare Teal",36,5019,"audiophile vocal;contemporary vocal jazz","non_billboard",NA
"5681","1zxmHkQCUfZYDjwV6MYjZN","Mick Hucknall",42,9429,"british soul","non_billboard",NA
"5682","5rWKAmlxinr3muqedXVIHa","Georgie Fame",37,12526,"british blues;british invasion;classic uk pop;freakbeat;jazz organ;merseybeat","non_billboard",NA
"5683","3kZ87yoF7d0FcRKAqQw6M0","Shana Morrison",14,554,NA,"non_billboard",NA
"5684","0xUA9sZvM1DBVySSvUaHtu","Chris Farlowe",33,9048,"british blues;british invasion;freakbeat;merseybeat","non_billboard",NA
"5685","1aTDTChWWyiJH3SEnYrdVp","Taj Mahal",57,160167,"acoustic blues;blues;blues rock;classic rock;country blues;country rock;folk;funk;harmonica blues;jazz blues;modern blues;roots rock;soul;traditional blues","non_billboard",NA
"5686","4FVlx0LkBCw52txBL8QVDl","Ben Sidran",33,6390,NA,"non_billboard",NA
"5687","0sN4enVJwylJKEXZlSbgsm","Mose Allison",47,23772,"jazz;jazz blues;jazz piano;soul;vocal jazz","non_billboard",NA
"5688","6Kh10Ps2cLVqOHqCkeqOBh","Brooks Arthur",30,31,NA,"non_billboard",NA
"5689","6exIfeQtAxsalOomszs4KO","Slowhand & Van",34,1586,NA,"non_billboard",NA
"5690","40ELTAg7Kg6vbWnlyx2n9R","Lewis Watson",51,176602,"indie anthem-folk;indie folk;oxford indie","non_billboard",NA
"5691","7gW0r5CkdEUMm42w9XpyZO","Laufey",62,107660,"gen z singer-songwriter;indie pop","non_billboard",NA
"5692","06knYh538h5SI7OAEF8ek3","Georgia",56,54465,"electropop;uk alternative pop","non_billboard",NA
"5693","4PooHx6BstbetDtBMrLyV7","Hurricane Wisdom",44,1112,NA,"non_billboard",NA
"5694","3gIWD9hK0VEhgsSrLu19PU","YN Jay",60,62553,"flint hip hop;viral rap","non_billboard",NA
"5695","4wpwsRGyik5kVa8fG37Q50","BigKayBeezy",58,45146,"chicago rap;philly drill","non_billboard",NA
"5696","1OFOShsIbhy1l5x73yuVyB","Shenseea",63,329240,"dancehall;modern reggae","non_billboard",NA
"5697","44LPOpECjnIlnwH91wo2ir","All Sons & Daughters",57,222858,"anthem worship;ccm;christian music;christian uplift;indiecoustica;roots worship;world worship;worship","non_billboard",NA
"5698","08Uextujt6ZT2iQmSYAJfH","AHI",54,14936,"canadian folk","non_billboard",NA
"5699","5XBb04uBpKPWPWC2jXgGqb","LLusion",59,230066,"lo-fi beats;sad lo-fi","non_billboard",NA
"5700","1NzIfDPUv5QYRXOtv13PRI","Lil Ghost小鬼",53,39381,"chinese hip hop;chinese viral pop","non_billboard",NA
"5701","07Asx51VtMw5kbNXKrpZlq","BabyJake",63,40937,"pop rap","non_billboard",NA
"5702","1MIVXf74SZHmTIp4V4paH4","Mabel",77,1495968,"dance pop;edm;pop;pop dance;post-teen pop;tropical house;uk pop","non_billboard",NA
"5703","7BtP9ddB2rW3Q5TDfsI5YG","Chelsea Collins",47,27451,"modern alternative pop","non_billboard",NA
"5704","6jQZzWW3JlEtcRDSzFVKSP","Nitro",66,602861,"italian hip hop","non_billboard",NA
"5705","33qje3nPM5TBq2aBFny5IT","Sero",52,32541,"german hip hop;german pop","non_billboard",NA
"5706","1QRj3hoop9Mv5VvHQkwPEp","Olivia O'Brien",74,1751090,"alt z;dance pop;electropop;indie poptimism;pop;post-teen pop","non_billboard",NA
"5707","0YqeL4iGLLNiwRXZvew1TM","Larry",63,535403,"french hip hop;pop urbaine;rap francais","non_billboard",NA
"5708","3IQWn6L1It2U2Eq1IvXiZe","KRYPTO9095",46,18148,NA,"non_billboard",NA
"5709","6FeeyXqknRHo5IhqaqKe4L","Futosé",42,2755,"uk dance","non_billboard",NA
"5710","36q2CY4RdBv9GgeapsKmmE","Billy Da Kid",38,996,NA,"non_billboard",NA
"5711","0e9H8oaYYRCKFXOVv848nt","Bad Books",44,52251,NA,"non_billboard",NA
"5712","66ScZxprvrMbCtN4ivA0JX","Kevin Devine",47,43249,"brooklyn indie;indie rock","non_billboard",NA
"5713","5VF0YkVLeVD4ytyiyVSIiF","Dirty Projectors",48,237496,"art pop;brooklyn indie;experimental pop;freak folk;indie pop;indie rock","non_billboard",NA
"5714","2i1CPudyCUjL50Wqjv8AMI","Alfa Mist",55,169799,"british jazz;indie jazz;indie soul;uk contemporary jazz","non_billboard",NA
"5715","7vtSUU3zpHeYJfX6BPNrJd","Briston Maroney",66,161443,"indie pop;modern rock;nashville indie","non_billboard",NA
"5716","5D586pjJERMYhB6AhPEYYS","USERx",44,6447,NA,"non_billboard",NA
"5717","2cpbwPiqgvzIDDrxVkjQsq","Rozwell",44,2345,NA,"non_billboard",NA
"5718","6QRcVji67cTbSEfjAC43YC","Brother Bird",25,3239,NA,"non_billboard",NA
"5719","5ictveRyhWRs8Gt8Dvt1hS","The Front Bottoms",68,516883,"asbury park indie;emo;modern rock;new jersey indie","non_billboard",NA
"5720","6FIrstf3kHEg3zBOyLpvxD","Ra Ra Riot",50,194424,"baroque pop;indie pop;indie poptimism;indie rock;indietronica;modern rock;piano rock;shimmer pop;stomp and holler","non_billboard",NA
"5721","2qq8yiTh6GieJeWShMcihO","Slow Dancer",28,4848,NA,"non_billboard",NA
